Index,SIVBOpen,SIVB.High,SIVB.Low,SIVB.Close,SIVBVolume,SIVB.WAP,SIVB.hasGaps,SIVB.Count
12/29/2022 11:56,231.96,231.96,231.96,231.96,0,231.96,0,0
12/29/2022 11:57,231.9,232.06,231.9,232.05,14,232.005,0,6
12/29/2022 11:57,232.13,232.16,231.94,231.94,9,232.073,0,8
12/29/2022 11:58,231.99,231.99,231.99,231.99,1,231.99,0,1
12/29/2022 11:58,231.99,231.99,231.99,231.99,0,231.99,0,0
12/29/2022 11:59,232.28,232.45,232.25,232.45,9,232.344,0,7
12/29/2022 11:59,232.52,232.52,232.52,232.52,1,232.52,0,1
12/29/2022 12:00,232.32,232.32,232.32,232.32,4,232.32,0,4
12/29/2022 12:00,232.32,232.32,232.32,232.32,0,232.32,0,0
12/29/2022 12:01,232.32,232.32,232.32,232.32,0,232.32,0,0
12/29/2022 12:01,232.17,232.31,232.14,232.31,7,232.193,0,7
12/29/2022 12:02,232.25,232.38,232.25,232.38,4,232.338,0,4
12/29/2022 12:02,232.38,232.38,232.38,232.38,0,232.38,0,0
12/29/2022 12:03,232.36,232.36,232.08,232.08,8,232.148,0,8
12/29/2022 12:03,232.11,232.11,232.11,232.11,2,232.11,0,2
12/29/2022 12:04,231.98,231.98,231.87,231.87,4,231.945,0,4
12/29/2022 12:04,232.11,232.11,232.1,232.11,3,232.108,0,3
12/29/2022 12:05,232.27,232.27,232.27,232.27,1,232.27,0,1
12/29/2022 12:05,232.27,232.36,232.27,232.36,8,232.3,0,7
12/29/2022 12:06,232.38,232.38,232.38,232.38,1,232.38,0,1
12/29/2022 12:06,232.43,232.48,232.33,232.36,5,232.396,0,5
12/29/2022 12:07,232.61,232.68,232.61,232.68,2,232.645,0,2
12/29/2022 12:07,232.68,232.68,232.68,232.68,0,232.68,0,0
12/29/2022 12:08,232.68,232.68,232.68,232.68,0,232.68,0,0
12/29/2022 12:08,232.62,232.79,232.61,232.76,7,232.758,0,7
12/29/2022 12:09,232.88,232.88,232.74,232.74,9,232.838,0,9
12/29/2022 12:09,232.74,232.74,232.74,232.74,0,232.74,0,0
12/29/2022 12:10,232.69,232.78,232.59,232.78,7,232.699,0,7
12/29/2022 12:10,232.87,232.87,232.87,232.87,10,232.87,0,1
12/29/2022 12:11,232.89,232.89,232.77,232.77,11,232.857,0,4
12/29/2022 12:11,232.77,232.77,232.77,232.77,0,232.77,0,0
12/29/2022 12:12,232.77,232.77,232.77,232.77,0,232.77,0,0
12/29/2022 12:12,233.08,233.08,233.08,233.08,1,233.08,0,1
12/29/2022 12:13,233.08,233.08,233.08,233.08,0,233.08,0,0
12/29/2022 12:13,233.08,233.08,232.95,233.08,11,233.006,0,11
12/29/2022 12:14,232.89,232.89,232.71,232.71,6,232.829,0,6
12/29/2022 12:14,232.75,232.75,232.47,232.47,5,232.576,0,3
12/29/2022 12:15,232.47,232.47,232.46,232.47,1,232.465,0,1
12/29/2022 12:15,232.56,232.73,232.46,232.62,10,232.573,0,10
12/29/2022 12:16,232.73,232.87,232.73,232.87,7,232.75,0,7
12/29/2022 12:16,232.9,233.01,232.9,233.01,2,232.955,0,2
12/29/2022 12:17,233.01,233.01,233.01,233.01,1,233.01,0,1
12/29/2022 12:17,233.16,233.16,233.16,233.16,1,233.16,0,1
12/29/2022 12:18,233.05,233.22,233.05,233.22,2,233.135,0,2
12/29/2022 12:18,233.35,233.35,233.18,233.19,4,233.234,0,4
12/29/2022 12:19,233.19,233.19,233.19,233.19,0,233.19,0,0
12/29/2022 12:19,233.35,233.35,233.28,233.28,2,233.315,0,2
12/29/2022 12:20,233.28,233.28,233.28,233.28,0,233.28,0,0
12/29/2022 12:20,233.34,233.44,233.32,233.44,5,233.358,0,5
12/29/2022 12:21,233.34,233.47,233.34,233.39,3,233.402,0,3
12/29/2022 12:21,233.39,233.49,233.12,233.38,27,233.338,0,27
12/29/2022 12:22,233.38,233.38,233.38,233.38,0,233.38,0,0
12/29/2022 12:22,233.32,233.36,233.32,233.36,2,233.34,0,2
12/29/2022 12:23,233.38,233.38,233.37,233.38,1,233.375,0,1
12/29/2022 12:23,233.38,233.38,233.38,233.38,0,233.38,0,0
12/29/2022 12:24,233.44,233.45,233.44,233.44,5,233.446,0,5
12/29/2022 12:24,233.5,233.5,233.49,233.5,5,233.495,0,3
12/29/2022 12:25,233.43,233.43,233.22,233.23,8,233.291,0,7
12/29/2022 12:25,232.69,232.69,232.69,232.69,1,232.69,0,1
12/29/2022 12:26,232.42,232.96,232.42,232.76,15,232.512,0,3
12/29/2022 12:26,232.76,232.76,232.76,232.76,0,232.76,0,0
12/29/2022 12:27,232.76,232.76,232.76,232.76,0,232.76,0,0
12/29/2022 12:27,232.76,232.76,232.66,232.67,3,232.705,0,3
12/29/2022 12:28,232.67,232.67,232.67,232.67,0,232.67,0,0
12/29/2022 12:28,232.86,232.92,232.86,232.86,4,232.875,0,4
12/29/2022 12:29,232.86,232.86,232.86,232.86,0,232.86,0,0
12/29/2022 12:29,233,233,232.87,232.88,2,232.938,0,2
12/29/2022 12:30,232.87,232.87,232.87,232.87,1,232.87,0,1
12/29/2022 12:30,232.87,232.87,232.87,232.87,0,232.87,0,0
12/29/2022 12:31,232.89,232.96,232.88,232.96,6,232.943,0,4
12/29/2022 12:31,232.96,232.96,232.96,232.96,0,232.96,0,0
12/29/2022 12:32,233.13,233.13,233.11,233.11,2,233.12,0,2
12/29/2022 12:32,233.12,233.29,233.03,233.27,18,233.138,0,12
12/29/2022 12:33,233.3,233.43,233.28,233.43,24,233.36,0,24
12/29/2022 12:33,233.43,233.43,233.43,233.43,0,233.43,0,0
12/29/2022 12:34,233.49,233.63,233.49,233.63,4,233.535,0,4
12/29/2022 12:34,233.62,233.62,233.62,233.62,1,233.62,0,1
12/29/2022 12:35,233.6,233.6,233.6,233.6,1,233.6,0,1
12/29/2022 12:35,233.61,233.61,233.6,233.61,1,233.605,0,1
12/29/2022 12:36,233.74,233.91,233.74,233.91,5,233.811,0,5
12/29/2022 12:36,233.91,233.99,233.83,233.84,25,233.92,0,25
12/29/2022 12:37,233.72,233.73,233.72,233.73,4,233.722,0,4
12/29/2022 12:37,233.73,233.73,233.73,233.73,0,233.73,0,0
12/29/2022 12:38,233.74,234,233.73,233.93,40,233.818,0,18
12/29/2022 12:38,233.96,234.07,233.95,234.01,15,234.012,0,15
12/29/2022 12:39,234.12,234.13,233.95,233.95,2,234.063,0,2
12/29/2022 12:39,233.95,233.95,233.95,233.95,0,233.95,0,0
12/29/2022 12:40,233.94,233.96,233.94,233.95,3,233.947,0,3
12/29/2022 12:40,233.95,233.95,233.86,233.86,2,233.905,0,2
12/29/2022 12:41,233.79,233.97,233.79,233.97,4,233.905,0,3
12/29/2022 12:41,233.86,233.87,233.85,233.87,2,233.86,0,2
12/29/2022 12:42,233.86,233.86,233.86,233.86,2,233.86,0,2
12/29/2022 12:42,234,234.03,234,234.03,2,234.015,0,2
12/29/2022 12:43,234.11,234.22,234.07,234.12,14,234.133,0,8
12/29/2022 12:43,234.12,234.12,234.12,234.12,0,234.12,0,0
12/29/2022 12:44,234.26,234.32,234.2,234.3,9,234.261,0,8
12/29/2022 12:44,234.16,234.45,234.16,234.45,4,234.283,0,4
12/29/2022 12:45,234.45,234.45,234.45,234.45,0,234.45,0,0
12/29/2022 12:45,234.54,234.54,234.43,234.43,4,234.51,0,4
12/29/2022 12:46,234.46,234.51,234.24,234.44,24,234.363,0,23
12/29/2022 12:46,234.5,234.5,234.43,234.43,3,234.477,0,3
12/29/2022 12:47,234.52,234.52,234.51,234.52,1,234.515,0,1
12/29/2022 12:47,234.34,234.39,234.34,234.39,2,234.365,0,2
12/29/2022 12:48,234.39,234.54,234.39,234.54,3,234.44,0,3
12/29/2022 12:48,234.54,234.54,234.54,234.54,0,234.54,0,0
12/29/2022 12:49,234.54,234.54,234.54,234.54,0,234.54,0,0
12/29/2022 12:49,234.41,234.41,234.41,234.41,1,234.41,0,1
12/29/2022 12:50,234.57,234.57,234.53,234.54,2,234.553,0,2
12/29/2022 12:50,234.59,234.77,234.59,234.77,4,234.701,0,4
12/29/2022 12:51,234.77,234.77,234.77,234.77,0,234.77,0,0
12/29/2022 12:51,234.95,234.95,234.9,234.9,9,234.921,0,6
12/29/2022 12:52,234.79,234.82,234.64,234.64,4,234.76,0,4
12/29/2022 12:52,234.64,234.64,234.64,234.64,0,234.64,0,0
12/29/2022 12:53,234.72,235.03,234.51,234.58,110,234.903,0,58
12/29/2022 12:53,234.58,234.58,234.58,234.58,0,234.58,0,0
12/29/2022 12:54,234.58,234.58,234.58,234.58,0,234.58,0,0
12/29/2022 12:54,234.45,234.48,234.45,234.48,2,234.465,0,2
12/29/2022 12:55,234.59,234.6,234.59,234.59,1,234.593,0,1
12/29/2022 12:55,234.76,234.76,234.67,234.68,3,234.702,0,3
12/29/2022 12:56,234.68,234.8,234.66,234.8,3,234.715,0,3
12/29/2022 12:56,234.73,234.73,234.37,234.51,62,234.573,0,29
12/29/2022 12:57,234.45,234.45,234.45,234.45,3,234.45,0,2
12/29/2022 12:57,234.42,234.43,233.95,234.01,17,234.236,0,17
12/29/2022 12:58,233.68,233.77,233.68,233.77,3,233.725,0,3
12/29/2022 12:58,233.53,233.83,233.53,233.83,2,233.68,0,2
12/29/2022 12:59,233.84,233.85,233.84,233.84,1,233.843,0,1
12/29/2022 12:59,233.84,233.84,233.84,233.84,0,233.84,0,0
12/29/2022 13:00,233.84,233.84,233.84,233.84,0,233.84,0,0
12/29/2022 13:00,233.84,233.84,233.84,233.84,0,233.84,0,0
12/29/2022 13:01,233.97,234,233.97,234,5,233.992,0,5
12/29/2022 13:01,234,234,234,234,0,234,0,0
12/29/2022 13:02,233.98,233.99,233.98,233.99,2,233.985,0,2
12/29/2022 13:02,233.99,233.99,233.99,233.99,0,233.99,0,0
12/29/2022 13:03,233.99,233.99,233.99,233.99,4,233.99,0,3
12/29/2022 13:03,233.86,233.86,233.86,233.86,1,233.86,0,1
12/29/2022 13:04,233.87,233.87,233.72,233.72,4,233.758,0,4
12/29/2022 13:04,233.7,233.7,233.69,233.69,6,233.694,0,2
12/29/2022 13:05,233.82,233.97,233.78,233.97,7,233.834,0,7
12/29/2022 13:05,234.05,234.15,233.91,233.91,4,234.046,0,4
12/29/2022 13:06,233.91,233.91,233.91,233.91,0,233.91,0,0
12/29/2022 13:06,233.91,233.91,233.91,233.91,0,233.91,0,0
12/29/2022 13:07,233.91,233.91,233.91,233.91,0,233.91,0,0
12/29/2022 13:07,233.95,234.11,233.95,234.11,2,234.03,0,2
12/29/2022 13:08,234.17,234.17,234.09,234.09,4,234.138,0,4
12/29/2022 13:08,234.09,234.09,234.09,234.09,0,234.09,0,0
12/29/2022 13:09,234.3,234.3,234.3,234.3,3,234.3,0,2
12/29/2022 13:09,234.48,234.49,234.27,234.49,4,234.433,0,4
12/29/2022 13:10,234.6,234.8,234.58,234.72,5,234.686,0,5
12/29/2022 13:10,234.63,234.85,234.63,234.85,9,234.709,0,9
12/29/2022 13:11,234.8,234.85,234.8,234.85,3,234.817,0,3
12/29/2022 13:11,234.85,234.85,234.85,234.85,0,234.85,0,0
12/29/2022 13:12,234.92,235.27,234.9,235.27,9,235.128,0,9
12/29/2022 13:12,235.48,235.58,235.26,235.26,24,235.429,0,23
12/29/2022 13:13,235.42,235.52,235.27,235.52,16,235.399,0,15
12/29/2022 13:13,235.57,235.68,235.31,235.5,27,235.464,0,20
12/29/2022 13:14,235.45,235.92,235.45,235.76,22,235.726,0,20
12/29/2022 13:14,235.69,235.77,235.58,235.59,21,235.621,0,20
12/29/2022 13:15,235.43,235.72,235.43,235.59,11,235.568,0,11
12/29/2022 13:15,235.73,235.87,235.56,235.56,15,235.721,0,15
12/29/2022 13:16,235.64,235.87,235.63,235.87,5,235.755,0,5
12/29/2022 13:16,235.7,235.7,235.63,235.65,6,235.667,0,6
12/29/2022 13:17,235.74,235.99,235.66,235.91,9,235.817,0,9
12/29/2022 13:17,235.84,236,235.83,235.97,8,235.901,0,6
12/29/2022 13:18,236.13,236.16,236.08,236.16,3,236.123,0,3
12/29/2022 13:18,236.16,236.16,236.16,236.16,0,236.16,0,0
12/29/2022 13:19,236.16,236.16,236.16,236.16,0,236.16,0,0
12/29/2022 13:19,236.17,236.17,236.16,236.17,2,236.165,0,2
12/29/2022 13:20,236.17,236.34,236.13,236.34,12,236.218,0,12
12/29/2022 13:20,236.41,236.41,236.41,236.41,1,236.41,0,1
12/29/2022 13:21,236.41,236.41,236.41,236.41,0,236.41,0,0
12/29/2022 13:21,236.15,236.32,236.15,236.32,3,236.263,0,3
12/29/2022 13:22,236.31,236.31,236.3,236.31,1,236.307,0,1
12/29/2022 13:22,236.48,236.48,236.25,236.35,15,236.383,0,14
12/29/2022 13:23,236.34,236.35,236,236,39,236.22,0,18
12/29/2022 13:23,235.84,235.96,235.84,235.95,16,235.941,0,12
12/29/2022 13:24,235.88,235.88,235.88,235.88,2,235.88,0,2
12/29/2022 13:24,235.54,235.54,235.51,235.51,2,235.525,0,2
12/29/2022 13:25,235.7,235.7,235.45,235.48,6,235.563,0,4
12/29/2022 13:25,235.39,235.39,235.39,235.39,1,235.39,0,1
12/29/2022 13:26,235.42,235.42,235.11,235.12,8,235.293,0,7
12/29/2022 13:26,235.12,235.12,235.12,235.12,0,235.12,0,0
12/29/2022 13:27,235.31,235.32,235.31,235.31,2,235.315,0,1
12/29/2022 13:27,235.19,235.19,235.18,235.19,1,235.185,0,1
12/29/2022 13:28,234.97,234.99,234.97,234.99,2,234.98,0,2
12/29/2022 13:28,234.99,234.99,234.89,234.89,4,234.935,0,4
12/29/2022 13:29,235.03,235.03,235.03,235.03,1,235.03,0,1
12/29/2022 13:29,234.95,234.95,234.95,234.95,1,234.95,0,1
12/29/2022 13:30,234.95,234.95,234.95,234.95,0,234.95,0,0
12/29/2022 13:30,234.91,235.15,234.9,235.03,42,235.025,0,39
12/29/2022 13:31,234.75,234.75,234.34,234.65,7,234.515,0,7
12/29/2022 13:31,234.17,234.17,233.91,233.99,16,233.956,0,16
12/29/2022 13:32,233.95,233.95,233.81,233.9,3,233.885,0,3
12/29/2022 13:32,233.72,233.72,233.71,233.72,1,233.715,0,1
12/29/2022 13:33,233.91,233.91,233.81,233.89,14,233.863,0,14
12/29/2022 13:33,233.68,233.81,233.67,233.81,2,233.743,0,2
12/29/2022 13:34,234.03,234.04,233.82,234.04,9,233.987,0,5
12/29/2022 13:34,233.72,233.77,233.72,233.77,2,233.745,0,2
12/29/2022 13:35,233.77,233.77,233.77,233.77,0,233.77,0,0
12/29/2022 13:35,233.59,233.76,233.54,233.54,8,233.615,0,8
12/29/2022 13:36,233.54,233.54,233.54,233.54,0,233.54,0,0
12/29/2022 13:36,233.54,233.54,233.54,233.54,0,233.54,0,0
12/29/2022 13:37,233.76,233.82,233.63,233.77,22,233.718,0,14
12/29/2022 13:37,233.77,233.77,233.77,233.77,0,233.77,0,0
12/29/2022 13:38,233.77,233.77,233.62,233.72,5,233.73,0,5
12/29/2022 13:38,233.71,233.71,233.46,233.46,26,233.522,0,22
12/29/2022 13:39,233.09,233.35,232.73,232.74,10,233.038,0,9
12/29/2022 13:39,232.59,232.59,232.59,232.59,1,232.59,0,1
12/29/2022 13:40,233.01,233.01,232.68,232.68,7,232.856,0,7
12/29/2022 13:40,232.68,232.68,232.68,232.68,0,232.68,0,0
12/29/2022 13:41,233.08,233.23,232.79,232.8,11,233.076,0,11
12/29/2022 13:41,232.8,232.8,232.36,232.36,6,232.567,0,6
12/29/2022 13:42,232.34,232.35,232.34,232.35,2,232.345,0,2
12/29/2022 13:42,232.34,232.35,232.18,232.31,4,232.303,0,3
12/29/2022 13:43,232.31,232.31,232.31,232.31,0,232.31,0,0
12/29/2022 13:43,232.53,232.58,232.37,232.52,5,232.474,0,5
12/29/2022 13:44,232.62,232.63,232.51,232.51,6,232.608,0,6
12/29/2022 13:44,232.51,232.51,232.51,232.51,0,232.51,0,0
12/29/2022 13:45,232.73,232.73,232.65,232.65,2,232.69,0,2
12/29/2022 13:45,232.65,232.65,232.65,232.65,2,232.65,0,2
12/29/2022 13:46,232.55,232.68,232.51,232.65,5,232.569,0,4
12/29/2022 13:46,232.73,232.79,232.5,232.52,18,232.629,0,16
12/29/2022 13:47,232.55,232.55,232.55,232.55,3,232.55,0,3
12/29/2022 13:47,232.55,232.55,232.55,232.55,0,232.55,0,0
12/29/2022 13:48,232.22,232.22,232.22,232.22,1,232.22,0,1
12/29/2022 13:48,232.22,232.22,232.22,232.22,0,232.22,0,0
12/29/2022 13:49,232.22,232.22,232.22,232.22,0,232.22,0,0
12/29/2022 13:49,232.22,232.22,232.22,232.22,0,232.22,0,0
12/29/2022 13:50,232.22,232.22,232.22,232.22,0,232.22,0,0
12/29/2022 13:50,232.03,232.03,232.03,232.03,1,232.03,0,1
12/29/2022 13:51,232.03,232.04,232,232,3,232.023,0,3
12/29/2022 13:51,232,232,232,232,0,232,0,0
12/29/2022 13:52,232.35,232.35,232.12,232.26,5,232.26,0,5
12/29/2022 13:52,232.27,232.32,232.26,232.31,5,232.284,0,5
12/29/2022 13:53,232.41,232.41,232.4,232.41,5,232.406,0,5
12/29/2022 13:53,232.4,232.4,232.4,232.4,2,232.4,0,2
12/29/2022 13:54,232.4,232.48,232.4,232.48,5,232.464,0,2
12/29/2022 13:54,232.4,232.4,232.12,232.27,28,232.249,0,19
12/29/2022 13:55,232.03,232.03,232.03,232.03,1,232.03,0,1
12/29/2022 13:55,232.23,232.38,231.77,232.25,50,232.072,0,43
12/29/2022 13:56,232.28,232.53,232.28,232.45,8,232.45,0,7
12/29/2022 13:56,232.51,232.51,232.51,232.51,1,232.51,0,1
12/29/2022 13:57,232.51,232.51,232.51,232.51,0,232.51,0,0
12/29/2022 13:57,232.51,232.51,232.51,232.51,0,232.51,0,0
12/29/2022 13:58,232.51,232.51,232.51,232.51,0,232.51,0,0
12/29/2022 13:58,232.59,232.77,232.59,232.64,14,232.697,0,3
12/29/2022 13:59,232.45,232.51,232.45,232.51,2,232.48,0,2
12/29/2022 13:59,232.58,232.59,232.43,232.44,4,232.516,0,3
12/29/2022 14:00,232.69,232.69,232.51,232.51,2,232.6,0,2
12/29/2022 14:00,232.63,232.63,232.63,232.63,1,232.63,0,1
12/29/2022 14:01,232.63,232.63,232.63,232.63,0,232.63,0,0
12/29/2022 14:01,232.75,232.75,232.58,232.59,5,232.68,0,4
12/29/2022 14:02,232.77,232.77,232.72,232.72,2,232.745,0,2
12/29/2022 14:02,232.89,232.92,232.89,232.91,3,232.903,0,3
12/29/2022 14:03,233.06,233.06,233.05,233.06,4,233.054,0,4
12/29/2022 14:03,233.02,233.02,232.93,232.93,3,232.955,0,2
12/29/2022 14:04,232.93,232.93,232.93,232.93,0,232.93,0,0
12/29/2022 14:04,233.22,233.22,233.22,233.22,4,233.22,0,1
12/29/2022 14:05,233.11,233.13,233.11,233.13,4,233.118,0,3
12/29/2022 14:05,233.13,233.13,233.13,233.13,0,233.13,0,0
12/29/2022 14:06,233.3,233.32,233.14,233.28,7,233.269,0,6
12/29/2022 14:06,233.28,233.28,233.28,233.28,0,233.28,0,0
12/29/2022 14:07,233.33,233.33,233.32,233.33,5,233.327,0,5
12/29/2022 14:07,233.32,233.36,233.32,233.36,2,233.34,0,2
12/29/2022 14:08,233.49,233.51,233.49,233.49,3,233.495,0,3
12/29/2022 14:08,233.49,233.49,233.49,233.49,3,233.49,0,3
12/29/2022 14:09,233.49,233.49,233.48,233.49,3,233.485,0,3
12/29/2022 14:09,233.23,233.28,233.22,233.28,7,233.247,0,7
12/29/2022 14:10,233.39,233.39,233.34,233.34,2,233.365,0,2
12/29/2022 14:10,233.34,233.34,233.34,233.34,0,233.34,0,0
12/29/2022 14:11,233.57,233.57,233.57,233.57,1,233.57,0,1
12/29/2022 14:11,233.57,233.57,233.57,233.57,0,233.57,0,0
12/29/2022 14:12,233.56,233.58,233.56,233.58,3,233.568,0,3
12/29/2022 14:12,233.65,233.78,233.56,233.66,11,233.666,0,11
12/29/2022 14:13,233.66,233.66,233.66,233.66,0,233.66,0,0
12/29/2022 14:13,233.83,233.83,233.82,233.83,1,233.825,0,1
12/29/2022 14:14,233.74,233.83,233.74,233.83,3,233.762,0,2
12/29/2022 14:14,233.9,233.9,233.9,233.9,1,233.9,0,1
12/29/2022 14:15,233.91,233.91,233.91,233.91,2,233.91,0,1
12/29/2022 14:15,233.81,233.95,233.81,233.95,6,233.92,0,6
12/29/2022 14:16,234.06,234.08,233.62,233.62,18,233.851,0,17
12/29/2022 14:16,233.53,233.53,233.53,233.53,1,233.53,0,1
12/29/2022 14:17,233.49,233.49,233.49,233.49,1,233.49,0,1
12/29/2022 14:17,233.49,233.49,233.49,233.49,0,233.49,0,0
12/29/2022 14:18,233.39,233.39,233.09,233.09,4,233.265,0,4
12/29/2022 14:18,233.17,233.17,233.16,233.17,2,233.165,0,2
12/29/2022 14:19,233.12,233.12,233.03,233.03,9,233.044,0,9
12/29/2022 14:19,233.16,233.17,233.15,233.15,3,233.16,0,3
12/29/2022 14:20,232.92,232.92,232.87,232.87,4,232.908,0,4
12/29/2022 14:20,232.87,232.87,232.87,232.87,0,232.87,0,0
12/29/2022 14:21,232.87,232.87,232.87,232.87,0,232.87,0,0
12/29/2022 14:21,232.87,232.87,232.87,232.87,0,232.87,0,0
12/29/2022 14:22,232.8,232.8,232.79,232.8,1,232.795,0,1
12/29/2022 14:22,232.9,232.92,232.9,232.91,3,232.91,0,3
12/29/2022 14:23,232.91,232.91,232.91,232.91,0,232.91,0,0
12/29/2022 14:23,232.91,232.91,232.91,232.91,0,232.91,0,0
12/29/2022 14:24,232.88,232.94,232.87,232.94,6,232.884,0,6
12/29/2022 14:24,232.94,232.94,232.94,232.94,0,232.94,0,0
12/29/2022 14:25,233.04,233.17,233.04,233.17,6,233.078,0,6
12/29/2022 14:25,233.21,233.21,233.21,233.21,1,233.21,0,1
12/29/2022 14:26,233.1,233.18,233.1,233.11,5,233.146,0,5
12/29/2022 14:26,232.99,232.99,232.99,232.99,1,232.99,0,1
12/29/2022 14:27,232.99,232.99,232.99,232.99,0,232.99,0,0
12/29/2022 14:27,232.99,232.99,232.99,232.99,0,232.99,0,0
12/29/2022 14:28,232.99,232.99,232.99,232.99,0,232.99,0,0
12/29/2022 14:28,233.31,233.31,233.2,233.2,3,233.273,0,2
12/29/2022 14:29,233.19,233.2,233.19,233.2,5,233.194,0,4
12/29/2022 14:29,233.2,233.2,233.2,233.2,0,233.2,0,0
12/29/2022 14:30,233.35,233.47,233.25,233.27,17,233.329,0,16
12/29/2022 14:30,233.27,233.27,233.27,233.27,0,233.27,0,0
12/29/2022 14:31,233.26,233.26,233.25,233.26,1,233.255,0,1
12/29/2022 14:31,233.05,233.05,233.05,233.05,3,233.05,0,3
12/29/2022 14:32,233.1,233.11,233.1,233.11,2,233.105,0,2
12/29/2022 14:32,233.17,233.31,233.17,233.31,9,233.229,0,8
12/29/2022 14:33,233.31,233.31,233.31,233.31,0,233.31,0,0
12/29/2022 14:33,233.32,233.32,233.32,233.32,1,233.32,0,1
12/29/2022 14:34,233.44,233.49,233.44,233.46,5,233.466,0,5
12/29/2022 14:34,233.39,233.39,233.39,233.39,4,233.39,0,3
12/29/2022 14:35,233.39,233.39,233.39,233.39,0,233.39,0,0
12/29/2022 14:35,233.4,233.4,233.4,233.4,1,233.4,0,1
12/29/2022 14:36,233.52,233.52,233.52,233.52,1,233.52,0,1
12/29/2022 14:36,233.52,233.52,233.52,233.52,0,233.52,0,0
12/29/2022 14:37,233.62,233.68,233.62,233.68,4,233.654,0,4
12/29/2022 14:37,233.84,233.85,233.78,233.78,3,233.823,0,3
12/29/2022 14:38,233.78,233.78,233.78,233.78,0,233.78,0,0
12/29/2022 14:38,233.9,233.9,233.51,233.54,16,233.648,0,16
12/29/2022 14:39,233.54,233.54,233.54,233.54,0,233.54,0,0
12/29/2022 14:39,233.54,233.54,233.54,233.54,0,233.54,0,0
12/29/2022 14:40,233.54,233.54,233.54,233.54,0,233.54,0,0
12/29/2022 14:40,233.54,233.54,233.54,233.54,0,233.54,0,0
12/29/2022 14:41,233.74,233.74,233.74,233.74,1,233.74,0,1
12/29/2022 14:41,233.74,233.74,233.74,233.74,2,233.74,0,2
12/29/2022 14:42,233.87,233.87,233.87,233.87,1,233.87,0,1
12/29/2022 14:42,233.93,233.93,233.85,233.85,4,233.901,0,4
12/29/2022 14:43,233.89,233.89,233.81,233.84,6,233.855,0,6
12/29/2022 14:43,233.61,233.61,233.61,233.61,1,233.61,0,1
12/29/2022 14:44,233.77,233.77,233.77,233.77,4,233.77,0,4
12/29/2022 14:44,233.8,234.08,233.79,234.08,15,233.937,0,13
12/29/2022 14:45,233.78,234.08,233.78,234.04,34,234.004,0,29
12/29/2022 14:45,234.04,234.04,234.04,234.04,0,234.04,0,0
12/29/2022 14:46,234.16,234.16,234.16,234.16,4,234.16,0,1
12/29/2022 14:46,233.98,233.99,233.98,233.98,1,233.981,0,1
12/29/2022 14:47,234.01,234.05,234.01,234.05,2,234.03,0,2
12/29/2022 14:47,234.02,234.49,234.01,234.49,19,234.254,0,18
12/29/2022 14:48,234.46,234.46,234.45,234.46,1,234.455,0,1
12/29/2022 14:48,234.61,234.65,234.5,234.65,9,234.594,0,8
12/29/2022 14:49,234.65,234.65,234.65,234.65,0,234.65,0,0
12/29/2022 14:49,234.65,234.65,234.49,234.65,7,234.626,0,4
12/29/2022 14:50,234.51,234.65,234.5,234.65,2,234.578,0,2
12/29/2022 14:50,234.65,234.65,234.58,234.65,5,234.636,0,4
12/29/2022 14:51,234.54,234.57,234.47,234.57,9,234.511,0,8
12/29/2022 14:51,234.35,234.35,234.33,234.33,5,234.342,0,5
12/29/2022 14:52,234.33,234.39,234.33,234.39,2,234.36,0,2
12/29/2022 14:52,234.42,234.69,234.42,234.68,13,234.527,0,12
12/29/2022 14:53,234.62,234.62,234.62,234.62,1,234.62,0,1
12/29/2022 14:53,234.74,234.74,234.74,234.74,2,234.74,0,1
12/29/2022 14:54,234.62,234.74,234.62,234.74,2,234.68,0,2
12/29/2022 14:54,234.57,234.6,234.57,234.59,2,234.583,0,2
12/29/2022 14:55,234.59,234.6,234.54,234.54,3,234.577,0,3
12/29/2022 14:55,234.51,234.51,234.35,234.35,3,234.459,0,3
12/29/2022 14:56,234.32,234.32,234.04,234.04,5,234.198,0,4
12/29/2022 14:56,234.05,234.05,234.05,234.05,1,234.05,0,1
12/29/2022 14:57,234.06,234.3,234.05,234.3,4,234.186,0,4
12/29/2022 14:57,234.3,234.3,234.3,234.3,0,234.3,0,0
12/29/2022 14:58,234.3,234.3,234.29,234.3,1,234.295,0,1
12/29/2022 14:58,234.34,234.49,234.3,234.49,22,234.34,0,21
12/29/2022 14:59,234.45,234.47,234.36,234.4,10,234.421,0,9
12/29/2022 14:59,234.31,234.46,234.31,234.42,7,234.367,0,7
12/29/2022 15:00,234.34,234.34,234.23,234.26,42,234.292,0,42
12/29/2022 15:00,234.3,234.3,234.13,234.13,6,234.199,0,6
12/29/2022 15:01,234.13,234.13,234.13,234.13,0,234.13,0,0
12/29/2022 15:01,234.13,234.13,234.13,234.13,0,234.13,0,0
12/29/2022 15:02,234.42,234.49,234.41,234.49,5,234.454,0,4
12/29/2022 15:02,234.56,234.62,234.56,234.62,2,234.588,0,2
12/29/2022 15:03,234.61,234.72,234.61,234.72,4,234.638,0,4
12/29/2022 15:03,234.72,234.72,234.72,234.72,1,234.72,0,1
12/29/2022 15:04,234.87,235.01,234.81,234.81,17,234.886,0,16
12/29/2022 15:04,234.81,234.81,234.81,234.81,0,234.81,0,0
